,policy,seconds,avg_gpu_util,avg_gpu_mem_used,cpu_util,cpu_mem_used
51,harmony,52.35756325721741,0.0,32349421568.0,10.1,76809928704
52,harmony,53.36133170127869,75.75,32349421568.0,11.4,76811735040
53,harmony,54.3655161857605,68.75,32349421568.0,12.3,76811735040
54,harmony,55.51033043861389,94.25,32349421568.0,12.2,76811476992
55,harmony,56.56157207489014,90.625,32349421568.0,12.3,76809117696
56,harmony,57.5960373878479,90.5,32349683712.0,12.2,76807839744
57,harmony,58.61240339279175,88.625,32349683712.0,12.2,76807839744
58,harmony,59.67576766014099,73.625,32349683712.0,12.5,76807831552
59,harmony,60.681363582611084,0.0,32349683712.0,10.9,76808826880
60,harmony,61.68592548370361,0.0,32349683712.0,10.2,76809109504
61,harmony,62.689616441726685,69.75,32349683712.0,10.7,76803379200
62,harmony,63.79522085189819,98.375,32349683712.0,12.4,76803751936
63,harmony,64.94786787033081,100.0,32349683712.0,12.8,76803452928
64,harmony,66.0299174785614,98.875,32349683712.0,12.5,76815814656
65,harmony,67.0355064868927,89.75,32349683712.0,12.4,76806803456
66,harmony,68.0387818813324,81.5,32349683712.0,12.2,76804997120
67,harmony,69.04417562484741,66.75,32349683712.0,12.4,76804685824
68,harmony,70.0731692314148,0.0,32349683712.0,11.6,76805820416
69,harmony,71.0766658782959,0.0,32349683712.0,10.9,76802342912
70,harmony,72.08015608787537,0.0,32349683712.0,10.3,76802584576
71,harmony,73.08384776115417,100.0,32349683712.0,11.3,76801789952
72,harmony,74.10427355766296,98.5,32349683712.0,12.2,76801515520
73,harmony,75.1086995601654,86.0,32349683712.0,12.8,76804358144
74,harmony,76.11250972747803,69.75,32349683712.0,12.3,76804358144
75,harmony,77.18196535110474,96.875,32349683712.0,12.3,76803842048
76,harmony,78.20584440231323,98.5,32349683712.0,12.2,76802666496
77,harmony,79.31046891212463,74.375,32349683712.0,12.4,76802150400
78,harmony,80.32418870925903,0.0,32349683712.0,10.6,76802240512
79,harmony,81.34694790840149,0.0,32349683712.0,10.7,76823908352
80,harmony,82.35034608840942,0.0,32349683712.0,10.2,76805173248
81,harmony,83.35358023643494,97.75,32349683712.0,11.3,76804841472
82,harmony,84.35910129547119,88.0,32349683712.0,12.1,76804841472
83,harmony,85.3707959651947,74.625,32349683712.0,12.2,76804841472
84,harmony,86.4618489742279,95.0,32349683712.0,12.3,76803809280
85,harmony,87.48006653785706,99.375,32349945856.0,12.1,76804050944
86,harmony,88.51749277114868,94.375,32349945856.0,12.5,76803231744
87,harmony,89.53200697898865,77.25,32349945856.0,12.4,76804259840
88,harmony,90.57523322105408,0.0,32349945856.0,10.7,76804517888
89,harmony,91.57905435562134,0.0,32349945856.0,10.3,76804517888
90,harmony,92.58280730247498,0.0,32349945856.0,10.6,76797497344
91,harmony,93.5865592956543,97.25,32349945856.0,11.6,76797431808
92,harmony,94.59338760375977,87.625,32349945856.0,12.2,76797632512
93,harmony,95.60157942771912,85.375,32349945856.0,12.6,76797628416
94,harmony,96.70937156677246,98.75,32349945856.0,12.5,76797132800
95,harmony,97.72355842590332,92.5,32349945856.0,12.4,76796874752
96,harmony,98.80708837509155,90.125,32349945856.0,12.2,76797296640
97,harmony,99.81758093833923,67.625,32349945856.0,12.5,76797550592
98,harmony,100.8264148235321,0.0,32349945856.0,10.4,76797530112
99,harmony,101.83031010627747,0.0,32349945856.0,10.8,76806615040
100,harmony,102.83411407470703,5.625,32349945856.0,10.8,76808601600
101,harmony,103.84765243530273,94.25,32349945856.0,12.3,76809895936
102,harmony,104.91867756843567,95.125,32349945856.0,12.3,76809281536
103,harmony,105.96400332450867,100.0,32349945856.0,12.4,76810739712
104,harmony,106.98942255973816,100.0,32349945856.0,12.1,76810997760
105,harmony,108.0075135231018,100.0,32349945856.0,12.2,76810694656
106,harmony,109.04288816452026,67.75,32349945856.0,12.4,76809891840
107,harmony,110.04921293258667,6.5,32349945856.0,11.9,76809891840
108,harmony,111.052973985672,0.0,32349945856.0,10.3,76809633792
109,harmony,112.05670809745789,0.0,32349945856.0,10.2,76809891840
110,harmony,113.06108331680298,100.0,32349945856.0,11.3,76805500928
111,harmony,114.06557631492615,100.0,32349945856.0,12.2,76805599232
112,harmony,115.22080373764038,97.875,32349945856.0,12.4,76805844992
113,harmony,116.24453091621399,78.625,32349945856.0,12.2,76805816320
114,harmony,117.2659752368927,65.625,32349945856.0,12.4,76805816320
115,harmony,118.28982615470886,71.0,32349945856.0,12.3,76805726208
116,harmony,119.29587578773499,81.0,32349945856.0,12.6,76804919296
117,harmony,120.31581687927246,0.0,32349945856.0,11.2,76805931008
118,harmony,121.31960773468018,0.0,32349945856.0,10.3,76805926912
119,harmony,122.32333374023438,0.0,32349945856.0,10.1,76805861376
120,harmony,123.3270914554596,89.0,32349945856.0,12.0,76823404544
121,harmony,124.33544778823853,85.25,32349945856.0,12.8,76799561728
122,harmony,125.4841558933258,98.625,32349945856.0,12.5,76799483904
123,harmony,126.49907803535461,93.75,32349945856.0,12.3,76799225856
124,harmony,127.62708139419556,99.75,32349945856.0,12.2,76799221760
125,harmony,128.63711071014404,65.125,32349945856.0,12.3,76798877696
126,harmony,129.69522762298584,69.625,32349945856.0,12.4,76798619648
127,harmony,130.69903945922852,0.0,32349945856.0,10.2,76798877696
128,harmony,131.70277786254883,0.0,32349945856.0,10.4,76798853120
129,harmony,132.70651578903198,56.25,32349945856.0,10.7,76799082496
130,harmony,133.73755884170532,98.0,32349945856.0,12.8,76813135872
131,harmony,134.799724817276,100.0,32349945856.0,12.8,76803096576
132,harmony,135.81886076927185,100.0,32349945856.0,13.3,76812623872
133,harmony,136.87989258766174,99.0,32349945856.0,12.7,76809388032
134,harmony,137.91209387779236,91.5,32349945856.0,12.3,76809166848
135,harmony,138.93241095542908,69.875,32349945856.0,12.3,76808646656
136,harmony,140.03501963615417,0.0,32349945856.0,11.4,76808454144
137,harmony,141.0558581352234,0.0,32349945856.0,10.2,76808712192
138,harmony,142.05981516838074,0.0,32349945856.0,10.2,76808712192
139,harmony,143.06370568275452,98.125,32349945856.0,11.1,76808306688
140,harmony,144.0874538421631,100.0,32349945856.0,11.7,76808785920
141,harmony,145.1002275943756,100.0,32349945856.0,12.8,76801785856
142,harmony,146.19243907928467,97.25,32349945856.0,12.2,76801527808
143,harmony,147.22304773330688,77.375,32349945856.0,12.3,76801527808
144,harmony,148.22687888145447,70.125,32349945856.0,12.3,76800876544
145,harmony,149.31345558166504,73.0,32349945856.0,12.5,76800442368
146,harmony,150.31899976730347,0.0,32349945856.0,11.3,76800163840
147,harmony,151.32288098335266,0.0,32349945856.0,10.3,76799127552
148,harmony,152.3267297744751,0.0,32349945856.0,10.1,76798869504
149,harmony,153.3310854434967,97.75,32349945856.0,11.1,76798869504
150,harmony,154.35458779335022,100.0,32349945856.0,12.1,76798840832
151,harmony,155.4342339038849,95.25,32349945856.0,12.9,76802289664
152,harmony,156.48921012878418,75.25,32349945856.0,12.2,76802289664
153,harmony,157.49397659301758,75.0,32349945856.0,12.2,76802031616
154,harmony,158.59754085540771,92.625,32349945856.0,12.1,76801773568
155,harmony,159.60135078430176,68.5,32349945856.0,12.4,76801757184
156,harmony,160.6108000278473,0.0,32349945856.0,11.1,76801736704
157,harmony,161.61456418037415,0.0,32349945856.0,10.4,76801478656
158,harmony,162.61828756332397,1.25,32349945856.0,10.1,76801478656
159,harmony,163.62212014198303,70.0,32349945856.0,11.6,76801478656
160,harmony,164.62587428092957,81.75,32349945856.0,12.6,76801720320
161,harmony,165.7087152004242,97.5,32349945856.0,13.3,76792598528
162,harmony,166.7357692718506,90.5,32349945856.0,12.8,76797288448
163,harmony,167.81133604049683,92.25,32349945856.0,12.3,76799033344
164,harmony,168.87331175804138,73.625,32349945856.0,12.4,76798570496
165,harmony,169.94511246681213,58.625,32349945856.0,12.7,76798312448
166,harmony,170.95375037193298,0.0,32349945856.0,10.7,76798550016
167,harmony,171.9579770565033,0.0,32349945856.0,10.6,76798697472
168,harmony,172.9617645740509,67.25,32349945856.0,10.5,76798771200
169,harmony,173.98334336280823,97.75,32349945856.0,12.2,76798513152
170,harmony,175.0677454471588,100.0,32349945856.0,12.4,76799000576
171,harmony,176.0799105167389,100.0,32349945856.0,12.7,76800614400
172,harmony,177.18991255760193,88.5,32349945856.0,12.2,76800614400
173,harmony,178.21783566474915,77.75,32349945856.0,12.2,76800610304
174,harmony,179.23019361495972,67.125,32349945856.0,12.4,76800856064
175,harmony,180.33360815048218,0.0,32349945856.0,11.3,76801011712
176,harmony,181.3373520374298,0.0,32349945856.0,10.4,76801257472
177,harmony,182.34114503860474,0.0,32349945856.0,10.1,76801257472
178,harmony,183.34500765800476,96.625,32349945856.0,11.4,76801257472
179,harmony,184.3651521205902,78.625,32349945856.0,12.5,76801716224
180,harmony,185.49843788146973,93.625,32349945856.0,12.1,76801716224
181,harmony,186.60554099082947,91.625,32349945856.0,12.9,76797329408
182,harmony,187.6242516040802,91.875,32349945856.0,12.2,76797300736
183,harmony,188.6441957950592,82.25,32349945856.0,12.2,76797300736
184,harmony,189.6708493232727,75.25,32349945856.0,12.5,76797300736
185,harmony,190.71648263931274,0.0,32349945856.0,10.3,76797558784
186,harmony,191.72031617164612,0.0,32349945856.0,10.2,76797042688
187,harmony,192.72409892082214,41.0,32349945856.0,10.3,76797042688
188,harmony,193.7391128540039,90.5,32349945856.0,12.1,76797042688
189,harmony,194.7512948513031,93.75,32349945856.0,12.3,76797018112
190,harmony,195.7551145553589,99.25,32349945856.0,12.8,76796129280
191,harmony,196.77094221115112,100.0,32349945856.0,12.4,76809019392
192,harmony,197.77794408798218,100.0,32349945856.0,12.5,76800065536
193,harmony,198.86462450027466,65.75,32349945856.0,12.4,76801015808
194,harmony,199.9142665863037,2.875,32349945856.0,12.0,76802256896
195,harmony,200.91804099082947,0.0,32349945856.0,10.3,76802396160
196,harmony,201.92183184623718,0.0,32349945856.0,10.3,76802895872
197,harmony,202.92570543289185,100.0,32349945856.0,10.9,76802850816
198,harmony,203.93173241615295,100.0,32349945856.0,12.4,76802846720
199,harmony,205.00331449508667,100.0,32349945856.0,12.4,76803309568
200,harmony,206.02215003967285,93.5,32349945856.0,12.6,76803301376
201,harmony,207.0262668132782,75.125,32349945856.0,12.5,76817936384
202,harmony,208.12857270240784,93.375,32349945856.0,12.8,76812795904
203,harmony,209.18458318710327,67.25,32349945856.0,12.5,76812275712
204,harmony,210.2925226688385,0.0,32349945856.0,10.8,76812275712
205,harmony,211.29644584655762,0.0,32349945856.0,10.3,76812214272
206,harmony,212.3002552986145,0.0,32349945856.0,10.2,76812464128
207,harmony,213.30409622192383,99.25,32349945856.0,11.2,76812722176
208,harmony,214.31116437911987,98.75,32349945856.0,12.2,76813344768
209,harmony,215.3293490409851,85.75,32349945856.0,12.3,76813344768
210,harmony,216.3350911140442,70.125,32349945856.0,12.4,76813344768
211,harmony,217.44443535804749,91.0,32349945856.0,12.4,76813602816
212,harmony,218.45589423179626,98.125,32349945856.0,12.6,76808404992
213,harmony,219.48387241363525,66.625,32349945856.0,12.5,76808249344
214,harmony,220.51758337020874,0.0,32349945856.0,10.9,76808249344
215,harmony,221.5261344909668,0.0,32349945856.0,10.2,76808163328
216,harmony,222.52958178520203,0.0,32349945856.0,10.1,76808159232
217,harmony,223.53734040260315,90.875,32349945856.0,11.8,76808159232
218,harmony,224.65482115745544,91.125,32349945856.0,12.5,76810203136
219,harmony,225.7273690700531,96.25,32349945856.0,12.3,76810436608
220,harmony,226.76732778549194,99.875,32349945856.0,12.6,76811608064
221,harmony,227.8256857395172,100.0,32349945856.0,12.3,76811350016
222,harmony,228.91620683670044,66.75,32349945856.0,12.7,76814446592
223,harmony,229.92273616790771,5.875,32349945856.0,12.2,76818599936
224,harmony,230.9266517162323,0.0,32349945856.0,10.8,76819042304
225,harmony,231.93030905723572,0.0,32349945856.0,10.4,76819763200
226,harmony,232.9341356754303,100.0,32349945856.0,10.8,76819288064
227,harmony,233.94857358932495,100.0,32349945856.0,12.0,76819288064
228,harmony,234.95536637306213,100.0,32349945856.0,12.4,76819288064
229,harmony,236.03556156158447,97.625,32349945856.0,12.2,76819546112
230,harmony,237.05674624443054,81.75,32349945856.0,12.3,76819521536
231,harmony,238.06409621238708,74.625,32349945856.0,12.2,76819492864
232,harmony,239.16160774230957,70.5,32349945856.0,13.1,76813709312
233,harmony,240.26473903656006,0.0,32349945856.0,11.1,76615266304
234,harmony,241.26851058006287,0.0,32349945856.0,10.5,76615000064
235,harmony,242.2730269432068,98.375,32349945856.0,11.1,76613926912
236,harmony,243.27942657470703,72.125,32349945856.0,12.6,76622114816
237,harmony,244.28455543518066,95.875,32349945856.0,12.7,76622327808
238,harmony,245.40024185180664,78.875,32351256576.0,12.3,76622319616
239,harmony,246.4062991142273,92.625,32351256576.0,12.5,76623773696
240,harmony,247.4449725151062,68.125,32351256576.0,12.5,76623978496
0,drop,0.0,0.0,32346537984.0,12.7,76584980480
1,drop,1.0037736892700195,0.0,32346537984.0,10.1,76591067136
2,drop,2.0076210498809814,2.5,32346537984.0,10.3,76604411904
3,drop,3.0117404460906982,87.5,32346537984.0,11.6,76609675264
4,drop,4.0154500007629395,76.625,32346537984.0,12.3,76606697472
5,drop,5.091269493103027,95.125,32346537984.0,12.3,76604825600
6,drop,6.09536075592041,91.875,32346537984.0,12.3,76604538880
7,drop,7.1732566356658936,95.75,32346800128.0,12.2,76603760640
8,drop,8.198768138885498,72.5,32346800128.0,12.6,76599754752
9,drop,9.280794143676758,41.625,32346800128.0,12.0,76600737792
10,drop,10.28526759147644,0.0,32346800128.0,10.1,76601151488
11,drop,11.289066314697266,0.0,32346800128.0,10.2,76598755328
12,drop,12.292982578277588,71.5,32346800128.0,10.6,76612755456
13,drop,13.307702541351318,95.75,32346800128.0,11.6,76612116480
14,drop,14.394371509552002,92.0,32346800128.0,11.4,76607717376
15,drop,15.445239067077637,89.625,32346800128.0,12.0,76607422464
16,drop,16.471721649169922,94.125,32346800128.0,12.2,76607860736
17,drop,17.574299573898315,96.75,32346800128.0,12.2,76607426560
18,drop,18.5857675075531,69.875,32346800128.0,12.6,76631998464
19,drop,19.637473583221436,49.125,32346800128.0,12.8,76606906368
20,drop,20.641671657562256,0.0,32346800128.0,10.1,76615630848
21,drop,21.64531111717224,0.0,32346800128.0,10.2,76616261632
22,drop,22.649221658706665,48.375,32346800128.0,10.4,76615688192
23,drop,23.653191089630127,80.5,32346800128.0,11.9,76618493952
24,drop,24.770963668823242,97.125,32346800128.0,12.2,76618493952
25,drop,25.830137968063354,91.375,32346800128.0,12.4,76618227712
26,drop,26.879698753356934,96.0,32346800128.0,12.3,76617617408
27,drop,27.89704465866089,100.0,32347062272.0,12.3,76617019392
28,drop,28.912475109100342,70.875,32347062272.0,12.5,76626518016
29,drop,29.93667459487915,38.75,32347062272.0,12.8,76610908160
30,drop,30.940404415130615,0.0,32347062272.0,10.5,76609515520
31,drop,31.944223880767822,0.0,32347062272.0,10.1,76608864256
32,drop,32.94812989234924,87.25,32347062272.0,10.7,76606660608
33,drop,33.955214500427246,91.875,32347062272.0,11.9,76605988864
34,drop,35.02510690689087,97.5,32347062272.0,12.3,76608237568
35,drop,36.028748750686646,100.0,32347062272.0,12.6,76608667648
36,drop,37.048370122909546,100.0,32347062272.0,12.4,76612206592
37,drop,38.05286383628845,99.875,32347062272.0,12.4,76613193728
38,drop,39.09226727485657,73.125,32347062272.0,12.3,76613169152
39,drop,40.16057777404785,0.0,32347062272.0,12.0,76616114176
40,drop,41.164247035980225,0.0,32347062272.0,10.1,76616114176
41,drop,42.1682448387146,0.0,32347062272.0,10.2,76615802880
42,drop,43.172181367874146,96.0,32347062272.0,11.3,76619927552
43,drop,44.1796932220459,100.0,32347062272.0,11.9,76619411456
44,drop,45.26557636260986,96.875,32347062272.0,12.4,76619669504
45,drop,46.28850507736206,77.625,32347062272.0,12.3,76618121216
46,drop,47.31508660316467,68.75,32347324416.0,12.4,76617347072
47,drop,48.34103298187256,94.125,32347324416.0,12.3,76615729152
48,drop,49.386523962020874,78.375,32347324416.0,12.6,76618293248
49,drop,50.39445424079895,0.0,32347324416.0,11.5,76621131776
50,drop,51.39955925941467,0.0,32347324416.0,10.2,76620873728
51,drop,52.40343880653381,0.0,32347324416.0,10.2,76620099584
52,drop,53.407649517059326,84.75,32347324416.0,11.4,76621389824
53,drop,54.41144824028015,83.0,32347324416.0,12.3,76621131776
54,drop,55.56055402755737,96.375,32347324416.0,12.4,76621066240
55,drop,56.64628767967224,96.375,32347324416.0,12.2,76621066240
56,drop,57.72147512435913,100.0,32347586560.0,12.1,76620455936
57,drop,58.755290031433105,72.625,32347586560.0,12.2,76618326016
58,drop,59.85763382911682,1.125,32347586560.0,11.8,76618280960
59,drop,60.86130928993225,0.0,32347586560.0,10.7,76612059136
60,drop,61.886534690856934,0.0,32347586560.0,10.2,76612001792
61,drop,62.89025926589966,100.0,32347586560.0,11.3,76613513216
62,drop,63.9158775806427,100.0,32347586560.0,11.9,76613754880
63,drop,64.91953587532043,100.0,32347586560.0,12.6,76614258688
64,drop,66.00303864479065,97.75,32347586560.0,12.7,76620632064
65,drop,67.04326319694519,76.375,32347586560.0,12.3,76622970880
66,drop,68.05159997940063,72.25,32347586560.0,12.2,76625387520
67,drop,69.09802627563477,74.125,32347586560.0,12.7,76624314368
68,drop,70.2281436920166,0.0,32347586560.0,10.9,76624031744
69,drop,71.2319667339325,0.0,32347586560.0,10.6,76625940480
70,drop,72.23568797111511,0.0,32347586560.0,10.1,76625678336
71,drop,73.23989963531494,89.375,32347586560.0,11.5,76626194432
72,drop,74.24364876747131,69.75,32347586560.0,12.4,76625678336
73,drop,75.32916331291199,88.125,32347586560.0,12.4,76625649664
74,drop,76.3369529247284,97.5,32347586560.0,12.3,76625391616
75,drop,77.35187935829163,92.0,32347586560.0,12.2,76624871424
76,drop,78.35931062698364,90.625,32347586560.0,12.3,76618772480
77,drop,79.36269068717957,69.375,32347586560.0,12.4,76617740288
78,drop,80.42716598510742,0.0,32347586560.0,10.5,76620382208
79,drop,81.43091177940369,0.0,32347586560.0,10.3,76629405696
80,drop,82.43492984771729,12.5,32347586560.0,10.5,76614930432
81,drop,83.4462251663208,99.25,32347586560.0,11.4,76615180288
82,drop,84.45269465446472,82.75,32347586560.0,12.3,76614615040
83,drop,85.45618176460266,76.25,32347586560.0,12.2,76614615040
84,drop,86.55136251449585,98.5,32347586560.0,12.1,76614864896
85,drop,87.55824947357178,93.625,32347586560.0,12.2,76614299648
86,drop,88.59408187866211,83.125,32347586560.0,12.0,76613730304
87,drop,89.65066075325012,71.0,32347586560.0,11.8,76613988352
88,drop,90.67386770248413,0.0,32347586560.0,10.8,76613988352
89,drop,91.67755603790283,0.0,32347586560.0,10.2,76613988352
90,drop,92.68134951591492,0.0,32347586560.0,10.7,76617183232
91,drop,93.68507146835327,89.875,32347586560.0,11.4,76617154560
92,drop,94.6887686252594,75.125,32347586560.0,12.2,76616638464
93,drop,95.76184797286987,90.625,32347586560.0,12.4,76617076736
94,drop,96.77748370170593,96.0,32347586560.0,12.1,76617699328
95,drop,97.78062534332275,91.25,32347586560.0,12.5,76617695232
96,drop,98.78698778152466,88.25,32347586560.0,12.2,76616581120
97,drop,99.79050803184509,70.625,32347586560.0,12.9,76615708672
98,drop,100.8293833732605,0.0,32347586560.0,10.5,76617113600
99,drop,101.83321905136108,0.0,32347586560.0,10.6,76620300288
100,drop,102.83699703216553,5.875,32347586560.0,10.6,76614840320
101,drop,103.84153318405151,88.5,32347586560.0,11.8,76615098368
102,drop,104.8644654750824,97.25,32347586560.0,12.2,76614840320
103,drop,105.88732933998108,91.5,32347586560.0,12.3,76614324224
104,drop,106.91696643829346,94.375,32347586560.0,12.2,76614324224
105,drop,107.92950630187988,100.0,32347586560.0,12.1,76614057984
106,drop,108.93306517601013,72.625,32347586560.0,12.2,76614819840
107,drop,109.94210076332092,29.75,32347586560.0,12.4,76619259904
108,drop,110.945645570755,0.0,32347586560.0,10.3,76619935744
109,drop,111.94947052001953,0.0,32347586560.0,10.2,76619898880
110,drop,112.95332837104797,87.5,32347586560.0,10.7,76627120128
111,drop,113.95771503448486,90.75,32347586560.0,12.1,76619481088
112,drop,114.9614725112915,94.125,32347586560.0,12.1,76619223040
113,drop,115.9915680885315,100.0,32347586560.0,12.1,76619223040
114,drop,116.99502825737,100.0,32347586560.0,12.3,76619452416
115,drop,118.0824465751648,95.125,32347586560.0,12.0,76619911168
116,drop,119.10664176940918,72.0,32347586560.0,12.3,76618899456
117,drop,120.2314944267273,0.0,32347586560.0,11.3,76618076160
118,drop,121.23522686958313,0.0,32347586560.0,10.2,76618076160
119,drop,122.2389304637909,0.0,32347586560.0,10.2,76618076160
120,drop,123.2428228855133,97.0,32347586560.0,11.3,76617818112
121,drop,124.26662230491638,100.0,32347586560.0,12.4,76610555904
122,drop,125.27135872840881,92.875,32347586560.0,12.3,76609982464
123,drop,126.29528403282166,74.625,32347586560.0,12.2,76610441216
124,drop,127.31625747680664,80.375,32347586560.0,12.3,76610699264
125,drop,128.34759283065796,97.375,32347586560.0,12.0,76610879488
126,drop,129.35486245155334,70.375,32347586560.0,12.4,76610363392
127,drop,130.35968208312988,0.0,32347586560.0,10.8,76609921024
128,drop,131.36370658874512,0.0,32347586560.0,10.6,76611309568
129,drop,132.36757373809814,0.0,32347586560.0,10.2,76611702784
130,drop,133.3714315891266,95.625,32347586560.0,11.6,76613341184
131,drop,134.37862539291382,70.25,32347586560.0,12.7,76615241728
132,drop,135.49080085754395,86.0,32347586560.0,12.7,76615467008
133,drop,136.4958691596985,92.5,32347586560.0,12.6,76613345280
134,drop,137.6182460784912,94.625,32347586560.0,12.5,76612911104
135,drop,138.62548398971558,73.25,32347586560.0,12.4,76612747264
136,drop,139.69721817970276,43.75,32347586560.0,12.5,76612485120
137,drop,140.70144176483154,0.0,32347586560.0,10.7,76615389184
138,drop,141.70519614219666,0.0,32347586560.0,10.1,76614873088
139,drop,142.70885705947876,54.625,32347586560.0,10.4,76617453568
140,drop,143.71484231948853,95.25,32347586560.0,11.8,76617412608
141,drop,144.7376298904419,90.625,32347586560.0,13.1,76620226560
142,drop,145.77476906776428,97.625,32347586560.0,12.3,76619812864
143,drop,146.79675316810608,100.0,32347586560.0,12.3,76619812864
144,drop,147.81027126312256,100.0,32347586560.0,12.4,76620300288
145,drop,148.93968296051025,75.125,32347586560.0,12.3,76620546048
146,drop,149.94307494163513,0.0,32347586560.0,11.6,76620279808
147,drop,150.94681978225708,0.0,32347586560.0,10.4,76620021760
148,drop,151.95059537887573,0.0,32347586560.0,10.1,76620021760
149,drop,152.95441031455994,73.875,32347586560.0,11.1,76620021760
150,drop,154.01892471313477,92.375,32347586560.0,11.5,76620251136
151,drop,155.03720235824585,95.125,32347586560.0,12.6,76638044160
152,drop,156.09581089019775,100.0,32347586560.0,12.5,76613693440
153,drop,157.10873317718506,100.0,32347586560.0,12.4,76613693440
154,drop,158.18584656715393,96.0,32347586560.0,12.1,76613693440
155,drop,159.24828600883484,70.75,32347586560.0,12.4,76614971392
156,drop,160.30308866500854,0.0,32347586560.0,11.4,76614942720
157,drop,161.32449674606323,0.0,32347586560.0,10.3,76614680576
158,drop,162.3283030986786,0.0,32347586560.0,10.1,76614934528
159,drop,163.33221888542175,95.5,32347586560.0,11.4,76615622656
160,drop,164.34246253967285,99.125,32347586560.0,11.9,76615520256
161,drop,165.43620347976685,82.875,32347586560.0,12.5,76625477632
162,drop,166.44107103347778,72.75,32347586560.0,12.9,76618592256
163,drop,167.52960395812988,91.875,32347586560.0,12.5,76623376384
164,drop,168.5342094898224,93.0,32347586560.0,12.4,76624064512
165,drop,169.62546014785767,70.125,32347586560.0,12.5,76624048128
166,drop,170.6300892829895,0.0,32347586560.0,11.3,76627947520
167,drop,171.63682079315186,0.0,32347586560.0,10.3,76628168704
168,drop,172.64070463180542,0.125,32347586560.0,10.1,76628168704
169,drop,173.64450097084045,85.0,32347586560.0,11.9,76628168704
170,drop,174.66714715957642,94.5,32347586560.0,12.2,76628422656
171,drop,175.67091298103333,92.875,32347586560.0,12.2,76628422656
172,drop,176.719810962677,93.75,32347586560.0,12.7,76615483392
173,drop,177.75280022621155,100.0,32347586560.0,12.3,76615737344
174,drop,178.75813460350037,71.375,32347586560.0,12.2,76615708672
175,drop,179.77204275131226,50.75,32347586560.0,12.3,76615708672
176,drop,180.77565717697144,0.0,32347586560.0,10.3,76615450624
177,drop,181.7792980670929,0.0,32347586560.0,10.1,76614930432
178,drop,182.78303933143616,82.0,32347586560.0,10.6,76614930432
179,drop,183.79076480865479,91.625,32347586560.0,11.9,76615159808
180,drop,184.82529091835022,92.75,32347586560.0,12.3,76615159808
181,drop,185.8286635875702,99.0,32347586560.0,12.3,76615417856
182,drop,186.83727884292603,100.0,32347586560.0,12.8,76619231232
183,drop,187.857346534729,100.0,32347586560.0,12.2,76619087872
184,drop,188.910475730896,74.25,32347586560.0,12.3,76619087872
185,drop,189.92277264595032,0.0,32347586560.0,11.8,76619083776
186,drop,190.9264407157898,0.0,32347586560.0,10.3,76619280384
187,drop,191.93016076087952,0.0,32347586560.0,10.1,76619792384
188,drop,192.93377304077148,98.875,32347586560.0,11.1,76619276288
189,drop,193.9745056629181,100.0,32347586560.0,11.7,76619018240
190,drop,194.98211336135864,100.0,32347586560.0,12.4,76618956800
191,drop,196.05642247200012,99.5,32347586560.0,12.5,76619890688
192,drop,197.10555720329285,78.625,32347586560.0,12.8,76639903744
193,drop,198.12030506134033,82.375,32347586560.0,12.4,76621168640
194,drop,199.19544959068298,70.5,32347586560.0,12.5,76621918208
195,drop,200.25005388259888,0.0,32347586560.0,11.0,76621893632
196,drop,201.2538547515869,0.0,32347586560.0,10.7,76627668992
197,drop,202.2584366798401,0.0,32347586560.0,10.3,76627546112
198,drop,203.26237988471985,93.125,32347586560.0,11.6,76627025920
199,drop,204.26619839668274,72.5,32347586560.0,12.3,76626964480
200,drop,205.350195646286,95.25,32347586560.0,12.7,76626964480
201,drop,206.4031035900116,91.875,32347586560.0,12.3,76627197952
202,drop,207.44596338272095,93.125,32347586560.0,12.7,76633018368
203,drop,208.48976850509644,74.0,32347586560.0,12.5,76625854464
204,drop,209.5513460636139,43.75,32347586560.0,12.1,76625854464
205,drop,210.55500721931458,0.0,32347586560.0,10.2,76625338368
206,drop,211.55879163742065,0.0,32347586560.0,10.1,76625334272
207,drop,212.56257486343384,0.0,32347586560.0,10.2,76625334272
208,drop,213.57195520401,93.875,32347586560.0,11.4,76625592320
209,drop,214.6374077796936,90.75,32347586560.0,12.2,76625461248
210,drop,215.65927410125732,98.25,32347586560.0,12.2,76625461248
211,drop,216.6779510974884,91.25,32347586560.0,12.7,76625444864
212,drop,217.70938682556152,92.375,32347586560.0,12.3,76625702912
213,drop,218.727281332016,79.375,32347586560.0,12.7,76623548416
214,drop,219.8188624382019,25.375,32347586560.0,12.2,76623290368
215,drop,220.82296776771545,0.0,32347586560.0,10.3,76623028224
216,drop,221.8281693458557,0.0,32347586560.0,10.0,76622508032
217,drop,222.8320415019989,83.625,32347586560.0,10.7,76622475264
218,drop,223.92602682113647,93.625,32347586560.0,11.9,76622217216
219,drop,224.9826729297638,100.0,32347586560.0,12.2,76621701120
220,drop,225.99267029762268,100.0,32347586560.0,12.3,76621959168
221,drop,227.14490723609924,95.625,32347586560.0,12.6,76623638528
222,drop,228.1682846546173,73.25,32347586560.0,12.2,76623048704
223,drop,229.17255783081055,75.125,32347586560.0,13.1,76621115392
224,drop,230.2105896472931,0.0,32347586560.0,11.3,76621344768
225,drop,231.21422672271729,0.0,32347586560.0,10.7,76624580608
226,drop,232.21803736686707,0.0,32347586560.0,10.1,76624838656
